id;locale;code;gmt;order_fee;user_cash
200672653;CI;blogs;2016/6/5 21:54;10;653.335
200672653;CI;blogs;2016/6/5 21:49;0;0
663859415;FR;blogs;2016/6/5 21:43;0;0
293779693;GB;blogs;2016/6/5 21:30;0;0
753111913;BG;blogs;2016/6/5 21:03;0;0
753111913;BG;blogs;2016/6/5 21:01;0;0
753111913;BG;blogs;2016/6/5 21:00;0;0
993582966;MY;blogs;2016/6/5 20:54;0;0
74756656;MY;blogs;2016/6/5 20:43;0;0
132587824;BD;blogs;2016/6/5 18:36;0;0
853186349;US;blogs;2016/6/5 18:20;0;0
703499481;MY;blogs;2016/6/5 17:41;0;0
703499481;MY;blogs;2016/6/5 17:38;0;0
120949329;AU;blogs;2016/6/5 17:19;0;0
120949329;AU;blogs;2016/6/5 17:13;0;0
120949329;AU;blogs;2016/6/5 17:11;0;0
120949329;AU;blogs;2016/6/5 17:09;0;0
120949329;AU;blogs;2016/6/5 17:08;0;0
703499481;MY;blogs;2016/6/5 16:40;0;0
332558555;RU;blogs;2016/6/5 14:42;0;0
74756656;MY;blogs;2016/6/5 14:30;0;0
174848164;US;blogs;2016/6/5 13:14;0;0
133307821;IN;blogs;2016/6/5 13:08;0;0
608314908;IN;blogs;2016/6/5 12:47;0;0
548470096;IN;blogs;2016/6/5 12:45;0;0
548470096;IN;blogs;2016/6/5 12:44;0;0
548470096;IN;blogs;2016/6/5 12:43;0;0
981775318;US;blogs;2016/6/5 12:42;0;0
104974651;US;blogs;2016/6/5 12:28;0;0
104974651;US;blogs;2016/6/5 12:02;0;0
74756656;MY;blogs;2016/6/5 11:17;0;0
135979187;IN;blogs;2016/6/5 11:15;0;0
104974651;US;blogs;2016/6/5 11:08;0;0
82305753;US;blogs;2016/6/5 11:02;0;0
511040376;EC;blogs;2016/6/5 11:02;0;0
511040376;EC;blogs;2016/6/5 11:01;0;0
511040376;EC;blogs;2016/6/5 10:59;0;0
511040376;EC;blogs;2016/6/5 10:58;0;0
511040376;EC;blogs;2016/6/5 10:56;0;0
20001568;US;blogs;2016/6/5 10:33;63.335;363.335
125608745;SG;blogs;2016/6/5 10:17;0;0
125608745;SG;blogs;2016/6/5 10:17;0;0
125608745;SG;blogs;2016/6/5 10:16;0;0
125608745;SG;blogs;2016/6/5 10:14;0;0
685303053;MY;blogs;2016/6/5 4:20;0;0
685303053;MY;blogs;2016/6/5 4:19;0;0
685303053;MY;blogs;2016/6/5 4:17;0;0
56259954;MY;blogs;2016/6/5 2:30;0;0
608314908;IN;blogs;2016/6/5 1:40;0;0
119947383;MY;blogs;2016/6/4 23:58;0;0
118964492;US;blogs;2016/6/4 21:37;0;0
69348862;US;blogs;2016/6/4 21:34;0;0
69348862;US;blogs;2016/6/4 21:33;0;0
5828453;US;blogs;2016/6/4 21:05;0;0
608314908;IN;blogs;2016/6/4 20:54;0;0
342273403;IN;blogs;2016/6/4 20:50;0;0
69348862;US;blogs;2016/6/4 20:40;0;0
-;MY;blogs;2016/6/4 19:20;0;0
86603792;US;blogs;2016/6/4 19:18;0;0
321957766;AU;blogs;2016/6/4 19:05;1;1333.237015
20001568;US;blogs;2016/6/4 18:00;0;0
141416893;US;blogs;2016/6/4 16:51;0;0
86021173;SG;blogs;2016/6/4 16:49;0;0
230874204;SG;blogs;2016/6/4 16:38;0;0
233172888;MY;blogs;2016/6/4 16:17;0;0
640914103;US;blogs;2016/6/4 15:58;1;238.50075
141416893;US;blogs;2016/6/4 15:56;1;1
141416893;US;blogs;2016/6/4 15:07;0;0
68915251;US;blogs;2016/6/4 14:58;0;0
68915251;US;blogs;2016/6/4 14:58;0;0
68915251;US;blogs;2016/6/4 14:57;1;1
68915251;US;blogs;2016/6/4 14:56;0;0
955211948;MY;blogs;2016/6/4 14:42;N/A;0
955211948;MY;blogs;2016/6/4 14:41;0;0
955211948;MY;blogs;2016/6/4 14:38;0;0
956624915;US;blogs;2016/6/4 14:08;0;0
52299172;IN;blogs;2016/6/4 13:44;0;0
52299172;IN;blogs;2016/6/4 13:42;0;0
52299172;IN;blogs;2016/6/4 13:42;0;0
86603792;US;blogs;2016/6/4 13:20;N/A;1
86603792;US;blogs;2016/6/4 13:17;0;0
81095624;ID;blogs;2016/6/4 12:58;10;24291.3159
956157954;ID;blogs;2016/6/4 12:57;10;63.335
20001568;US;blogs;2016/6/4 12:37;0;0
272522324;IN;blogs;2016/6/4 12:15;0;0
559925233;US;blogs;2016/6/4 11:48;0;0
559925233;US;blogs;2016/6/4 11:47;10;81.0688
559925233;US;blogs;2016/6/4 11:47;10;81.0688
341844899;MY;blogs;2016/6/4 11:38;10;81.0688
362300104;MY;blogs;2016/6/4 11:30;0;0
341844899;MY;blogs;2016/6/4 10:51;0;0
-;US;blogs;2016/6/4 10:49;0;0
362300104;MY;blogs;2016/6/4 10:44;0;0
362300104;MY;blogs;2016/6/4 10:40;0;0
362300104;MY;blogs;2016/6/4 10:23;0;0
341844899;MY;blogs;2016/6/4 10:16;9;9
715397935;SG;blogs;2016/6/4 9:54;0;0
715397935;SG;blogs;2016/6/4 9:53;0;0
715397935;SG;blogs;2016/6/4 9:51;0;0
933006853;MY;blogs;2016/6/4 8:35;0;0
933006853;MY;blogs;2016/6/4 8:34;0;0
127955518;AU;blogs;2016/6/4 6:05;0;0
127955518;AU;;2016/6/4 6:03;0;0
127955518;AU;blogs;2016/6/4 6:02;0;0
917963589;MY;blogs;2016/6/4 2:27;0;0
1404201;ID;blogs;2016/6/4 0:46;0;0
1404201;ID;blogs;2016/6/4 0:43;5;81.0688
41880885;BE;blogs;2016/6/4 0:14;5;81.0688
945849632;IN;blogs;2016/6/4 0:10;0;0
37474094;MY;blogs;2016/6/3 23:12;0;0
930180750;IN;blogs;2016/6/3 22:48;0;0
945849632;IN;blogs;2016/6/3 22:41;0;0
;US;blogs;2016/6/3 22:17;0;0
945214899;IN;blogs;2016/6/3 22:16;0;0
946973283;US;blogs;2016/6/3 22:10;0;0
946973283;US;blogs;2016/6/3 22:09;0;0
985891075;US;blogs;2016/6/3 22:08;0;0
985891075;US;blogs;2016/6/3 22:08;0;0
985891075;US;blogs;;0;0
917963589;MY;blogs;2016/6/3 22:01;0;0
872954612;US;blogs;2016/6/3 21:52;0;0
2341397;US;blogs;2016/6/3 21:47;0;0
898597818;US;blogs;2016/6/3 21:42;0;0
996325098;MY;blogs;2016/6/3 21:36;0;0
996325098;MY;blogs;2016/6/3 21:35;0;0
996325098;MY;blogs;2016/6/3 21:35;0;0
996325098;MY;blogs;2016/6/3 21:34;0;0
996325098;MY;blogs;2016/6/3 21:29;1;1
872954612;US;blogs;2016/6/3 21:14;1;1
945849632;IN;blogs;2016/6/3 20:55;1;1
985140593;US;blogs;2016/6/3 20:53;1;1
184269280;NL;blogs;2016/6/3 20:28;1;1
930180750;IN;blogs;2016/6/3 20:21;1;1
321957766;AU;blogs;2016/6/3 19:04;1;1
321957766;AU;blogs;2016/6/3 19:03;0;0
321957766;AU;blogs;2016/6/3 19:03;0;0
479118194;IN;blogs;2016/6/3 15:23;0;0
432078799;US;blogs;2016/6/3 15:17;0;0
184269280;NL;blogs;2016/6/3 11:28;0;0
184269280;NL;blogs;2016/6/3 11:27;0;0
451265570;MY;blogs;2016/6/3 0:16;0;0
451265570;MY;blogs;2016/6/3 0:12;0;0
135658687;NG;blogs;2016/6/2 22:47;0;0
479118194;IN;blogs;2016/6/2 20:01;0;0
479118194;IN;blogs;2016/6/2 19:58;0;0
479118194;MO;blogs;2016/6/2 19:57;0;0
933006853;MY;blogs;2016/6/2 18:21;0;0
135658687;NG;blogs;2016/6/2 17:00;0;0
231884336;ID;blogs;2016/6/2 15:29;0;0
231884336;ID;blogs;2016/6/2 15:26;0;0
231884336;ID;blogs;2016/6/2 14:37;0;0
936988161;SG;blogs;2016/6/2 13:39;0;0
729455269;MY;ads;2016/6/2 13:33;1;7360.06
;IN;blogs;2016/6/2 12:05;0;0
876042759;IN;blogs;2016/6/2 12:04;0;0
876042759;IN;blogs;2016/6/2 12:00;0;0
432078799;US;blogs;2016/6/2 11:07;0;0
519476377;SG;blogs;2016/6/2 10:54;0;0
540226920;US;blogs;2016/6/2 10:46;0;0
502255880;AU;blogs;2016/6/2 10:42;0;0
502255880;AU;blogs;2016/6/2 10:41;0;0
502255880;AU;blogs;2016/6/2 10:37;0;0
502255880;AU;blogs;2016/6/2 10:36;0;0
936640104;US;blogs;2016/6/2 4:08;0;0
936640104;US;blogs;2016/6/2 4:08;0;0
936640104;US;blogs;2016/6/2 4:07;0;0
358903400;IN;blogs;2016/6/2 2:14;0;0
358903400;IN;blogs;2016/6/2 1:41;0;0
358903400;IN;blogs;2016/6/2 1:23;0;0
358903400;IN;blogs;2016/6/2 1:15;0;0
358903400;IN;blogs;2016/6/2 0:58;0;0
353194090;MY;blogs;2016/6/2 0:43;0;0
353194090;MY;blogs;2016/6/2 0:42;0;0
353194090;MY;blogs;2016/6/2 0:41;0;0
540226920;US;blogs;2016/6/2 0:07;0;0
540226920;US;blogs;2016/6/1 23:50;0;0
177716619;AU;blogs;2016/6/1 22:58;0;0
177716619;AU;blogs;2016/6/1 22:55;0;0
177716619;AU;blogs;2016/6/1 22:54;0;0
135658687;NG;blogs;2016/6/1 22:49;0;0
451265570;MY;blogs;2016/6/1 22:13;0;0
936988161;SG;blogs;2016/6/1 22:02;0;0
177716619;AU;blogs;2016/6/1 22:01;0;0
936988161;SG;blogs;2016/6/1 22:01;0;0
177716619;AU;blogs;2016/6/1 22:00;0;0
936988161;SG;blogs;2016/6/1 21:59;0;0
719267496;AU;blogs;2016/6/1 21:42;0;0
719267496;AU;blogs;2016/6/1 21:42;0;0
699213564;US;blogs;2016/6/1 21:34;0;0
359777977;SG;blogs;2016/6/1 21:19;0;0
602261764;SG;blogs;2016/6/1 21:15;0;0
359777977;SG;blogs;2016/6/1 21:06;1;1
467656679;AU;blogs;2016/6/1 20:29;1;1
467656679;AU;blogs;2016/6/1 20:28;1;1
81417687;CA;blogs;2016/6/1 20:22;1;1
602261764;SG;blogs;2016/6/1 20:05;1;1
719267496;AU;blogs;2016/6/1 19:43;1;1
719267496;AU;blogs;2016/6/1 19:42;1;1
719267496;AU;blogs;2016/6/1 19:39;1;1
276570363;BE;blogs;2016/6/1 19:15;1;1
602261764;SG;blogs;2016/6/1 19:14;0;0
558342754;TH;blogs;2016/6/1 19:11;0;0
558342754;TH;blogs;2016/6/1 19:10;0;0
558342754;TH;blogs;2016/6/1 19:08;0;0
359777977;SG;blogs;2016/6/1 19:02;0;0
816620344;PH;blogs;2016/6/1 18:35;0;0
750320678;IT;blogs;2016/6/1 17:55;0;0
750320678;IT;blogs;2016/6/1 17:55;0;0
750320678;IT;blogs;2016/6/1 17:54;0;0
550571431;US;blogs;2016/6/1 17:38;0;0
550571431;US;blogs;2016/6/1 17:37;0;0
558342754;TH;blogs;2016/6/1 17:37;0;0
838037042;HK;blogs;2016/6/1 17:26;0;0
670213948;RU;blogs;2016/6/1 17:14;0;0
670213948;RU;blogs;2016/6/1 17:14;0;0
670213948;RU;blogs;2016/6/1 17:13;0;0
231638094;US;ads;2016/6/1 17:05;760.02;760.02
550571431;US;blogs;2016/6/1 16:40;0;0
358903400;IN;blogs;2016/6/1 16:39;0;0
837666860;;blogs;2016/6/1 16:26;0;0
521890343;MY;blogs;2016/6/1 16:26;0;0
467656679;AU;blogs;2016/6/1 16:11;0;0
775740010;US;blogs;2016/6/1 12:09;1;1
699213564;US;blogs;2016/6/1 11:28;1;1
699213564;US;blogs;2016/6/1 10:23;10;10
93069601;US;ads;2016/6/1 9:58;100;820.758265
610658678;US;ads;2016/6/1 9:57;100;760.02
699213564;US;blogs;2016/6/1 8:36;1;1
831374267;NG;blogs;2016/6/1 2:38;0;0
617358098;MY;blogs;2016/6/1 2:22;1;1
617358098;MY;blogs;2016/6/1 2:21;1;1
617358098;MY;blogs;2016/6/1 2:20;1;1
617358098;MY;blogs;2016/6/1 2:15;1;1
950936326;MY;blogs;2016/5/31 22:36;1;1
950936326;MY;blogs;2016/5/31 22:35;1;1
950936326;MY;blogs;2016/5/31 22:32;1;1
950936326;MY;blogs;2016/5/31 22:20;1;1
950936326;MY;blogs;2016/5/31 22:13;0;0
831374267;NG;blogs;2016/5/31 20:31;0;0
321957766;AU;blogs;2016/5/31 19:24;0;0
321957766;AU;blogs;2016/5/31 19:23;0;0
321957766;AU;blogs;2016/5/31 19:19;0;0
224167868;SA;blogs;2016/5/31 18:47;0;0
224167868;SA;blogs;2016/5/31 18:45;0;0
224167868;SA;blogs;2016/5/31 18:45;0;0
698271708;IN;blogs;2016/5/31 18:10;0;0
341844899;MY;blogs;2016/5/31 17:42;0;0
341844899;MY;blogs;2016/5/31 17:40;0;0
698271708;IN;blogs;2016/5/31 17:21;1;1
698271708;IN;blogs;2016/5/31 17:15;1;1
559969234;IN;blogs;2016/5/31 17:05;1;1
912386850;HU;blogs;2016/5/31 17:02;0;0
912386850;HU;blogs;2016/5/31 17:02;0;0
912386850;HU;blogs;2016/5/31 16:58;0;0
831374267;NG;blogs;2016/5/31 16:27;0;0
198300145;ES;blogs;2016/5/31 16:09;0;0
198300145;ES;blogs;2016/5/31 16:09;0;0
382990188;RS;blogs;2016/5/31 16:06;0;0
198300145;ES;blogs;2016/5/31 16:03;0;0
382990188;MO;blogs;2016/5/31 16:03;0;0
382990188;RS;blogs;2016/5/31 16:02;0;0
742885983;IN;blogs;2016/5/31 13:33;0;0
129180928;HK;blogs;2016/5/31 12:16;63.335;63.335
231884336;ID;blogs;2016/5/31 9:48;0;0
683264989;IN;blogs;2016/5/31 6:39;0;0
683264989;IN;blogs;2016/5/31 6:32;0;0
912386850;HU;blogs;2016/5/30 23:25;0;0
912386850;HU;blogs;2016/5/30 23:23;0;0
591712661;SG;blogs;2016/5/30 11:32;0;338.84225
129180928;HK;blogs;2016/5/30 11:28;63.335;63.335
966621918;US;blogs;2016/5/30 0:25;0;0
833999223;CA;blogs;2016/5/30 0:16;0;0
432078799;US;blogs;2016/5/29 22:13;0;0
432078799;US;blogs;2016/5/29 22:11;0;0
208477228;TW;blogs;2016/5/29 17:19;0;0
208477228;TW;blogs;2016/5/29 17:19;0;0
385552727;KR;blogs;2016/5/29 16:53;0;0
729455269;MY;blogs;2016/5/29 14:45;0;0
778041881;US;ads;2016/5/29 9:49;0;0
778041881;US;ads;2016/5/29 9:48;0;0
778041881;US;ads;2016/5/29 9:35;0;0
778041881;US;ads;2016/5/29 9:23;0;0
807398547;ID;blogs;2016/5/28 22:38;0;0
807398547;ID;blogs;2016/5/28 22:37;0;0
651626807;DE;ads;2016/5/28 16:29;90;904.4238
399030575;US;blogs;2016/5/27 22:17;0;0
171507274;AE;ads;2016/5/27 19:41;0;0
417684255;GB;blogs;2016/5/27 19:22;70;76.002
753111913;BG;blogs;2016/5/27 0:45;0;0
82305753;US;blogs;2016/5/26 3:28;0;0
82305753;US;blogs;2016/5/26 3:27;0;0
882858917;ID;blogs;2016/5/25 16:01;60;63.335
129180928;HK;blogs;2016/5/25 15:45;60;63.335
215695914;HK;ads;2016/5/25 13:36;60;760.02
640914103;US;ads;2016/5/25 12:04;0;76.002
318114285;NG;blogs;2016/5/25 3:27;0;0
713860230;IN;blogs;2016/5/24 17:58;0;0
82305753;US;blogs;2016/5/24 7:46;0;0
966621918;US;blogs;2016/5/23 22:31;0;0
210023498;US;blogs;2016/5/23 17:32;0;0
532807528;US;blogs;2016/5/23 16:17;0;0
81095624;ID;blogs;2016/5/23 14:15;0;60882.41546
359662860;ID;blogs;2016/5/23 14:14;0;126.606665
519476377;SG;blogs;2016/5/23 13:09;0;0
499087682;IN;blogs;2016/5/23 12:26;0;0
184269280;NL;blogs;2016/5/23 12:13;0;0
814336278;TW;blogs;2016/5/23 11:07;0;0
814336278;TW;blogs;2016/5/23 11:07;0;0
941567918;MY;blogs;2016/5/23 9:33;0;0
941567918;MY;blogs;2016/5/23 9:33;0;0
833999223;CA;blogs;2016/5/23 4:48;0;0
833999223;CA;blogs;2016/5/23 4:47;0;0
13469628;IN;blogs;2016/5/23 3:54;0;0
325724059;DO;blogs;2016/5/23 0:31;0;0
693992424;AU;blogs;2016/5/22 17:31;0;0
693992424;AU;blogs;2016/5/22 17:29;0;0
828991134;VN;blogs;2016/5/22 17:14;0;41.16775
970513298;DK;blogs;2016/5/22 14:34;0;0
966467429;IN;blogs;2016/5/22 13:34;0;0
922005124;IN;blogs;2016/5/22 1:13;0;0
430089433;US;ads;2016/5/22 0:35;70;1520.04
430089433;US;ads;2016/5/22 0:31;70;2280.06
601779643;US;blogs;2016/5/22 0:14;0;0
238221028;US;blogs;2016/5/21 21:25;0;0
238221028;US;blogs;2016/5/21 21:24;0;0
238221028;US;blogs;2016/5/21 21:24;0;0
238221028;US;blogs;2016/5/21 21:23;0;0
238221028;US;blogs;2016/5/21 21:23;0;0
238221028;US;blogs;2016/5/21 21:22;0;0
238221028;US;blogs;2016/5/21 20:49;0;0
986816275;IN;blogs;2016/5/21 19:28;0;0
975605657;US;blogs;2016/5/21 18:13;0;0
975605657;US;blogs;2016/5/21 18:13;0;0
114777529;SG;blogs;2016/5/21 14:15;0;0
114777529;SG;blogs;2016/5/21 14:15;0;0
973555970;AE;blogs;2016/5/21 12:46;60;63.335
304308898;ID;blogs;2016/5/21 11:33;0;0
753111913;BG;blogs;2016/5/20 23:20;0;0
753111913;BG;blogs;2016/5/20 19:36;0;0
973555970;AE;blogs;2016/5/20 17:20;0;0
912654770;SG;blogs;2016/5/20 15:28;0;0
779910578;TH;blogs;2016/5/20 14:14;0;0
779910578;TH;blogs;2016/5/20 14:10;0;0
723756157;PK;blogs;2016/5/20 13:54;0;0
58959718;US;blogs;2016/5/20 13:37;0;0
788145375;US;blogs;2016/5/20 11:59;0;0
82305753;US;blogs;2016/5/20 11:58;0;0
82305753;US;blogs;2016/5/20 11:57;0;0
;US;blogs;2016/5/20 11:54;0;0
755082974;IN;blogs;2016/5/20 2:58;0;0
755082974;IN;blogs;2016/5/20 2:57;0;0
753111913;BG;blogs;2016/5/20 2:32;0;0
744658843;MY;blogs;2016/5/20 1:46;0;0
82305753;US;blogs;2016/5/20 1:21;0;0
224167868;SA;blogs;2016/5/20 0:10;0;0
936640104;US;blogs;2016/5/19 23:32;0;0
936640104;US;blogs;2016/5/19 23:31;0;0
479118194;IN;blogs;2016/5/19 23:15;0;0
732532992;IN;blogs;2016/5/19 21:53;0;0
729491404;ES;blogs;2016/5/19 19:43;0;0
729455269;MY;blogs;2016/5/19 19:36;0;0
728857943;ES;blogs;2016/5/19 19:34;0;0
728857943;ES;blogs;2016/5/19 19:30;0;0
370336455;MY;blogs;2016/5/19 17:53;63.335;63.335
370336455;MY;blogs;2016/5/19 8:26;63.335;63.335
684161434;GB;blogs;2016/5/19 7:07;63.335;63.335
593144923;GB;blogs;2016/5/19 2:01;63.335;63.335
370336455;MY;blogs;2016/5/18 23:37;0;0
940310649;US;ads;2016/5/18 22:51;760.02;760.02
22733241;TW;ads;2016/5/18 21:50;798.021;798.021
838523903;IN;blogs;2016/5/18 19:57;0;0
928621610;US;blogs;2016/5/18 13:01;0;138.133635
108975946;HK;ads;2016/5/18 12:58;760.02;760.02
742885983;IN;blogs;2016/5/18 1:32;0;0
396009958;CA;blogs;2016/5/18 0:20;0;0
72296465;US;blogs;2016/5/17 16:50;0;4403.68255
933217567;US;blogs;2016/5/17 16:16;0;0
554908853;US;blogs;2016/5/17 16:06;0;0
442482286;US;blogs;2016/5/17 15:57;0;0
956624915;US;blogs;2016/5/17 15:00;0;0
985652900;US;blogs;2016/5/17 14:39;0;0
724957437;US;blogs;2016/5/17 14:38;63.335;69.6685
81095624;ID;ads;2016/5/17 14:36;760.02;44988.56055
866710521;IN;blogs;2016/5/17 13:28;0;0
836269977;ID;blogs;2016/5/17 11:07;0;0
370336455;MY;ads;2016/5/17 9:43;760.02;760.02
4766484;ZA;blogs;2016/5/17 9:07;0;0
4766484;ZA;blogs;2016/5/17 9:04;0;0
499371281;US;blogs;2016/5/17 4:06;0;0
143894083;FR;blogs;2016/5/17 3:36;0;0
464344235;AE;blogs;2016/5/17 0:32;0;0
170277841;AE;blogs;2016/5/17 0:31;63.335;1217.2987
396009958;CA;blogs;2016/5/17 0:00;0;0
396009958;CA;blogs;2016/5/16 23:40;0;0
688479489;TW;blogs;2016/5/16 21:53;0;0
423906278;ES;blogs;2016/5/16 20:00;0;0
469534776;IN;blogs;2016/5/16 19:25;0;0
956624915;US;blogs;2016/5/16 17:26;0;0
956624915;US;blogs;2016/5/16 17:23;0;0
521890343;MY;blogs;2016/5/16 14:28;0;0
450880600;US;blogs;2016/5/16 14:15;0;0
450880600;US;blogs;2016/5/16 14:13;0;0
651849845;MY;blogs;2016/5/16 11:55;0;0
618314249;MY;blogs;2016/5/16 11:05;0;0
618314249;MY;blogs;2016/5/16 10:54;0;0
239276247;MY;blogs;2016/5/16 10:52;0;0
617237152;US;blogs;2016/5/16 10:47;0;0
926651664;US;blogs;2016/5/16 10:43;0;0
617237152;US;blogs;2016/5/16 10:40;0;0
435381202;SG;blogs;2016/5/16 9:58;0;0
358903400;IN;blogs;2016/5/16 8:11;0;0
345538911;ID;blogs;2016/5/16 7:22;0;0
799565263;AE;blogs;2016/5/16 4:25;0;41.16775
358903400;IN;blogs;2016/5/16 2:25;0;0
358903400;IN;blogs;2016/5/16 1:59;0;0
849851706;TH;blogs;2016/5/16 1:36;0;0
149299751;BR;blogs;2016/5/16 0:25;0;0
395755940;GB;ads;2016/5/15 23:06;912.024;912.024
669005124;US;blogs;2016/5/15 22:58;0;57.0015
392400182;DE;blogs;2016/5/15 22:35;0;0
742885983;IN;blogs;2016/5/15 17:40;0;0
742885983;IN;blogs;2016/5/15 17:33;0;0
160741750;US;blogs;2016/5/15 16:25;0;0
444175142;IN;blogs;2016/5/15 15:10;0;0
640914103;US;blogs;2016/5/15 14:49;0;3232.36506
779376535;PK;blogs;2016/5/15 14:48;0;0
640091221;PK;blogs;2016/5/15 14:21;0;0
365686982;IN;blogs;2016/5/15 13:06;0;0
917572542;ID;blogs;2016/5/15 12:33;0;0
140970849;IN;blogs;2016/5/15 12:15;0;0
231884336;ID;blogs;2016/5/15 12:10;0;0
21875228;AU;blogs;2016/5/15 11:58;0;0
816721596;SG;blogs;2016/5/15 11:51;0;0
246463327;AU;blogs;2016/5/15 11:48;0;0
412888818;SG;blogs;2016/5/15 11:42;0;0
408037275;AU;blogs;2016/5/15 11:06;0;0
267936657;IN;blogs;2016/5/15 10:56;0;0
789307565;AE;blogs;2016/5/15 10:53;0;0
513667933;ID;blogs;2016/5/15 10:48;0;0
351812807;US;blogs;2016/5/15 10:41;0;0
866381819;US;blogs;2016/5/15 10:39;0;0
832960126;US;blogs;2016/5/15 10:38;0;584.70872
264855167;TH;blogs;2016/5/15 10:30;0;0
750766799;AU;blogs;2016/5/15 10:20;0;0
930768941;AU;blogs;2016/5/15 10:19;0;0
713860230;IN;blogs;2016/5/15 10:16;0;0
71907145;ES;blogs;2016/5/15 9:44;0;0
661015246;US;blogs;2016/5/15 5:45;0;0
410362829;JO;blogs;2016/5/15 4:29;0;0
328454939;SE;blogs;2016/5/15 4:12;0;0
938790301;GB;blogs;2016/5/15 1:07;0;0
325724059;DO;blogs;2016/5/15 0:55;0;0
82305753;US;blogs;2016/5/15 0:46;0;0
833999223;CA;blogs;2016/5/15 0:42;0;71.631885
21362591;NO;blogs;2016/5/15 0:41;0;0
829689404;BA;blogs;2016/5/15 0:11;0;0
823791216;US;blogs;2016/5/15 0:08;0;0
188332614;PE;blogs;2016/5/14 23:49;0;0
87139833;GB;blogs;2016/5/14 23:31;0;0
310461450;TW;blogs;2016/5/14 23:13;0;0
519476377;SG;blogs;2016/5/14 20:21;0;0
296016970;IN;blogs;2016/5/14 19:25;0;0
264138136;MY;blogs;2016/5/14 15:34;0;0
590190815;ID;blogs;2016/5/14 14:39;0;0
269906184;NZ;blogs;2016/5/14 14:32;63.335;63.335
31101467;LK;blogs;2016/5/14 12:43;0;0
269906184;NZ;blogs;2016/5/14 12:13;0;0
193877987;ID;blogs;2016/5/14 11:26;0;0
20121294;ID;blogs;2016/5/14 9:23;0;0
20094711;IN;blogs;2016/5/14 9:00;0;0
12794741;US;blogs;2016/5/14 0:03;0;1722.45866
651626807;DE;blogs;2016/5/13 16:54;0;0
283549791;AE;blogs;2016/5/13 14:17;0;0
847136310;US;ads;2016/5/13 14:11;760.02;760.02
995362186;AU;blogs;2016/5/13 13:54;0;0
564021108;ID;blogs;2016/5/13 11:24;0;0
729296322;TW;blogs;2016/5/13 10:53;0;77491.51253
96919632;TW;blogs;2016/5/13 10:52;0;1908.41022
64300392;US;blogs;2016/5/12 2:59;0;0
846896398;US;blogs;2016/5/12 1:26;0;0
36783928;IN;blogs;2016/5/11 19:14;0;0
9855062;MY;blogs;2016/5/11 12:00;0;0
822686770;ID;blogs;2016/5/11 10:36;0;0
1404201;ID;blogs;2016/5/11 9:29;0;0
998257544;ID;blogs;2016/5/11 8:34;0;0
975202679;UA;blogs;2016/5/11 3:35;0;0
126378595;US;blogs;2016/5/10 21:26;0;57.0015
381461483;US;blogs;2016/5/10 20:36;0;57.0015
278802180;IN;blogs;2016/5/10 15:45;0;0
930971395;ID;blogs;2016/5/10 14:03;12.603665;12.603665
452974426;AE;blogs;2016/5/10 13:55;0;6.270165
324552730;ID;blogs;2016/5/10 12:24;0;0
140690833;PH;blogs;2016/5/10 11:32;0;0
909202913;KE;blogs;2016/5/10 8:11;0;0
902529160;ID;blogs;2016/5/10 8:09;0;0
103676459;DE;blogs;2016/5/10 5:07;0;0
886618755;US;blogs;2016/5/10 3:34;0;0
624139068;US;blogs;2016/5/10 2:45;0;0
831374267;NG;blogs;2016/5/10 0:03;0;22.16725
538225824;FR;blogs;2016/5/9 23:09;0;785.354
521890343;MY;blogs;2016/5/9 23:04;0;186.394905
495186461;AE;blogs;2016/5/9 20:32;0;0
235646274;AU;blogs;2016/5/9 20:09;0;0
864107366;SG;blogs;2016/5/9 19:17;0;0
487433196;US;blogs;2016/5/9 18:53;0;0
729030081;US;blogs;2016/5/9 18:51;0;0
442482286;US;blogs;2016/5/9 18:37;0;0
729030081;US;blogs;2016/5/9 18:26;0;0
144860749;DE;blogs;2016/5/9 18:22;0;0
487433196;US;blogs;2016/5/9 18:06;0;0
487433196;US;blogs;2016/5/9 18:05;0;0
487433196;US;blogs;2016/5/9 17:54;0;0
487433196;US;blogs;2016/5/9 17:51;0;0
343503522;US;blogs;2016/5/9 17:31;0;199.50525
149072484;ES;blogs;2016/5/9 16:56;0;0
872325399;US;blogs;2016/5/9 15:13;0;114.003
253196470;US;blogs;2016/5/9 13:14;0;205.45874
975605657;US;blogs;2016/5/9 12:06;0;0
610700601;HK;ads;2016/5/9 11:21;760.02;1092.845425
834682936;ID;blogs;2016/5/9 11:16;0;0
831173154;ID;blogs;2016/5/9 10:36;0;0
513667933;ID;blogs;2016/5/9 9:33;0;0
;SV;blogs;2016/5/9 8:41;0;0
822489866;ID;blogs;2016/5/9 7:41;0;0
820741468;ID;blogs;2016/5/9 7:11;0;0
82305753;US;blogs;2016/5/9 5:45;63.335;69.605165
82305753;US;blogs;2016/5/9 5:44;63.335;63.335
807398547;ID;blogs;2016/5/9 3:31;0;0
79458929;RU;blogs;2016/5/8 23:16;0;0
788808896;ID;blogs;2016/5/8 23:16;0;0
788988382;HU;blogs;2016/5/8 22:28;0;0
458531508;ID;blogs;2016/5/8 21:53;0;0
108883685;MX;blogs;2016/5/8 20:48;0;0
733931969;US;blogs;2016/5/8 20:29;0;0
778564583;HU;blogs;2016/5/8 19:30;0;0
863218886;KR;blogs;2016/5/8 18:57;0;0
